alcohol_beer_and_wine,alcohol_full_bar,alcohol_none,businessAcceptsCreditCards_False,businessAcceptsCreditCards_True,businessParking_False,businessParking_True,goodForKids_False,goodForKids_True,noiseLevel_average,noiseLevel_loud,noiseLevel_quiet,noiseLevel_very_loud,restaurantsAttire_casual,restaurantsAttire_dressy,restaurantsAttire_formal,restaurantsDelivery_False,restaurantsDelivery_True,restaurantsGoodForGroups_False,restaurantsGoodForGroups_True,restaurantsPriceRange_1,restaurantsPriceRange_2,restaurantsPriceRange_3,restaurantsPriceRange_4,restaurantsReservations_False,restaurantsReservations_True,restaurantsTakeOut_False,restaurantsTakeOut_True,smoking_no,smoking_outdoor,smoking_yes,wiFi_free,wiFi_no,wiFi_paid,postal_code,neighborhood,stars,review_count
0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,M6C 1B2,Wychwood,4.0,0.35986913849509267
0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,M4W 1B7,Church-Wellesley Village,3.0,0.021264994547437296
0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,M6J 2Z8,Ossington Strip,3.5,0.05016357688113413
0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,M4T 1Y5,Yonge and St. Clair,4.0,0.020174482006543076
0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,M6J 1G1,Niagara,3.5,0.05288985823336968
0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,M5C 1E5,St. Lawrence,3.0,0.023446019629225736
0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,M4C 1J4,The Danforth,4.0,0.004907306434023991
0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,M2N,Willowdale,4.0,0.062159214830970554
1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,M6K 1X4,Liberty Village,3.5,0.019629225736095966
1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,M8W 1Z6,Etobicoke,4.5,0.0016357688113413304
1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,M5A 4S7,Corktown,4.0,0.03653217011995638
0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,M6J 2Z4,Ossington Strip,4.0,0.08505997818974918
0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,M4R 1A9,Yonge and Eglinton,3.5,0.04525627044711014
1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,M4Y 1Z3,Downtown Core,3.5,0.04362050163576881
0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,M1P 2L1,Scarborough,4.0,0.020719738276990186
0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,M6H 1B5,Brockton Village,4.5,0.059432933478735
0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,M2N 2N1,Willowdale,3.0,0.07470010905125408
0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,M8Y 3H8,Etobicoke,4.0,0.009269356597600873
0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,M2N,Willowdale,4.0,0.010359869138495093
0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,M8Z 5G8,Etobicoke,2.5,0.019629225736095966
1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,L3R 0A1,Milliken,3.0,0.015267175572519083
0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,M6G 1K9,Koreatown,3.5,0.11232279171210469
0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,M4S 1X8,Mount Pleasant and Davisville,3.0,0.0059978189749182115
0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,M6C 1A5,Wychwood,4.0,0.015812431842966195
0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,M5V 2A4,Queen Street West,2.5,0.04143947655398037
1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,M5A 1J4,Corktown,3.5,0.029989094874591057
1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,M4Y 1Z3,Downtown Core,3.5,0.07142857142857142
0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,M4M 1J4,Leslieville,4.0,0.028898582333696837
0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,M5T 1H1,Chinatown,4.0,0.0005452562704471102
0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,M6J 2J3,Little Italy,4.0,0.13140676117775354
0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,M5T 2G8,Kensington Market,3.0,0.06324972737186478
1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,M4Y 1X9,Downtown Core,3.5,0.0430752453653217
0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,M5V 2L7,Entertainment District,4.0,0.1772082878953108
0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,M5S 1T8,The Annex,2.5,0.03544165757906216
0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,M5G 1Z5,Downtown Core,2.5,0.007633587786259542
0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,M5G 1H1,Downtown Core,4.0,0.123773173391494
0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,M5G,Downtown Core,3.5,0.03162486368593239
0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,M6J 1V1,Little Italy,3.0,0.12213740458015267
0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,M4C 1J4,The Danforth,5.0,0.011450381679389313
0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,M5S 3C4,Downtown Core,3.0,0.012540894220283533
0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,M5C 1E5,St. Lawrence,3.0,0.03980370774263904
0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,M6J 2N8,Little Italy,4.0,0.015267175572519083
0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,M4K 1N7,Riverdale,2.0,0.0059978189749182115
0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,M4E 1T3,The Beach,4.0,0.03435114503816794
0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,M1B 5K9,Scarborough,3.5,0.007633587786259542
0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,M1V 1V2,Milliken,3.0,0.0005452562704471102
1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,M6P 2R1,The Junction,3.0,0.04580152671755725
1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,M6C 1A7,Wychwood,3.5,0.021810250817884406
1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,M2N 7K4,Willowdale,3.5,0.04798255179934569
0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,M2N,Willowdale,3.0,0.011995637949836423
1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,M1J 2E4,Scarborough,2.0,0.0016357688113413304
0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,M4M,Leslieville,4.0,0.04689203925845147
0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,M1C 3P2,Scarborough,3.5,0.0054525627044711015
0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,M1T 3L4,Scarborough,3.0,0.0021810250817884407
0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,M5J 2T3,Downtown Core,3.5,0.009814612868047983
0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,M4S 1Z3,Mount Pleasant and Davisville,2.5,0.019629225736095966
0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,M5B 1R4,Ryerson,2.5,0.12540894220283533
1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,M4Y 2B2,Church-Wellesley Village,3.5,0.04580152671755725
0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,M4P 2E6,Yonge and Eglinton,3.0,0.04471101417666303
0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,M6J 1G3,West Queen West,3.5,0.08015267175572519
0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,M4S 2M6,Mount Pleasant and Davisville,3.5,0.03162486368593239
0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,M6J 2Z2,Ossington Strip,3.5,0.06379498364231188
0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,M6R 2L3,Roncesvalles,3.0,0.011995637949836423
0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,M6J 2Z5,Ossington Strip,4.0,0.06324972737186478
0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,M5B 2H1,Downtown Core,2.5,0.010905125408942203
0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,M6G 1B4,Bickford Park,3.5,0.08178844056706652
0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,M4K 1R2,Greektown,3.5,0.008724100327153763
0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,M5G 1K2,Downtown Core,3.5,0.1303162486368593
0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,M5C 1N8,Downtown Core,3.5,0.03653217011995638
0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,M2N 5R5,Willowdale,3.0,0.020719738276990186
1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,M1V 0C7,Milliken,3.0,0.03380588876772083
0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,M2N 5P2,Willowdale,3.0,0.05779716466739367
0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,M4E 1E8,The Beach,3.5,0.014721919302071973
0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,M5H 3G2,Entertainment District,3.5,0.06706652126499454
0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,M5R 1V3,The Annex,3.5,0.061068702290076333
0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,M9C 5J5,Etobicoke,2.0,0.0016357688113413304
0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,M6J 2N2,Little Italy,4.5,0.06270447110141766
0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,M4K 1N7,Riverdale,3.5,0.04580152671755725
1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,M2N 5N2,Willowdale,3.0,0.03871319520174482
0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,M5R 1A8,Yorkville,3.5,0.08778625954198473
1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,M4Y 1J8,Downtown Core,4.0,0.0485278080697928
0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,M5V 2A3,Queen Street West,3.0,0.010359869138495093
0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,M4T 1M9,Yonge and St. Clair,4.5,0.015267175572519083
0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,M8Y 0A7,Etobicoke,4.0,0.009814612868047983
0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,M5S 3C4,Downtown Core,4.0,0.007088331515812432
0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,M5T 1L1,Downtown Core,4.0,0.1079607415485278
0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,M6S 1N8,Swansea,3.5,0.011995637949836423
0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,M5B 1C7,Ryerson,3.5,0.028898582333696837
0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,M5V 1R4,Entertainment District,4.0,0.05616139585605234
0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,M6G 1B7,Little Italy,3.5,0.013086150490730643
0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,M4Y 1W9,Downtown Core,3.5,0.07906215921483097
0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,M5T 1G4,Downtown Core,3.5,0.04798255179934569
1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,M6H 1M4,Dufferin Grove,4.5,0.027262813522355506
0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,M5G 2K4,Downtown Core,3.0,0.016902944383860415
0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,M4P 1E4,Yonge and Eglinton,3.5,0.0010905125408942203
0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,M5V 2A9,Queen Street West,3.5,0.029443838604143947
0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,M6J 1H9,Beaconsfield Village,3.5,0.1395856052344602
0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,M5C 2V8,Downtown Core,3.0,0.022900763358778626
0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,M5T 2W6,Alexandra Park,4.5,0.03544165757906216
1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,M5T 2E4,Chinatown,3.0,0.05670665212649945
0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,M1M,Scarborough,3.0,0.0016357688113413304
0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,M4W 1A5,Yorkville,3.0,0.04798255179934569
0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,M6J 1G1,Niagara,3.0,0.09923664122137404
0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,M2N 5N2,Willowdale,4.0,0.2606324972737186
0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,M1K 2R4,Scarborough,3.0,0.0005452562704471102
0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,M9W 0B5,Etobicoke,3.0,0.0054525627044711015
1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,M5A 1E2,Corktown,3.5,0.04143947655398037
0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,M6G 3A7,Little Italy,4.0,0.024536532170119956
0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,M2N 5N6,Willowdale,3.0,0.016902944383860415
0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,M5C 2H2,Corktown,3.0,0.026717557251908396
0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,M5C 2B4,Downtown Core,3.5,0.064340239912759
1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,M5V 2L7,Entertainment District,4.0,0.05834242093784078
1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,M5T 1G8,Chinatown,3.0,0.08778625954198473
0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,M4K 3T1,The Danforth,4.0,0.0005452562704471102
0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,M4L 1G4,Upper Beach,2.5,0.003816793893129771
0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,M6H 4A9,Brockton Village,2.0,0.010905125408942203
0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,M8Z 1R5,Etobicoke,2.5,0.003816793893129771
0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,M5J 2T3,Downtown Core,3.5,0.10305343511450382
0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,M6J 1J6,Beaconsfield Village,3.5,0.03271537622682661
1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,M2N 5N5,Willowdale,2.5,0.006543075245365322
0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,M4K 3V3,East York,4.5,0.0059978189749182115
0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,M1L 1C5,Scarborough,5.0,0.0005452562704471102
0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,M6G 1K4,Koreatown,4.0,0.17121046892039257
0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,M5E 1B5,St. Lawrence,3.5,0.07088331515812432
0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,M5H 1X6,Entertainment District,3.0,0.027262813522355506
0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,M5V 3S6,Queen Street West,4.0,0.10905125408942203
0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,M6P 1Z1,The Junction,3.5,0.025627044711014176
0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,M4C 1K1,The Danforth,3.5,0.007088331515812432
0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,M5G 1Z5,Downtown Core,4.0,0.028353326063249727
0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,M1V 4W7,Milliken,3.5,0.05779716466739367
0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,M5R 2A5,Yorkville,3.5,0.003816793893129771
0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,M4L 3B1,Upper Beach,4.0,0.022900763358778626
0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,M6G 1M2,Christie Pits,2.5,0.0016357688113413304
0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,M5B,Downtown Core,3.5,0.003816793893129771
0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,M9W 6K5,Etobicoke,4.0,0.003271537622682661
0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,M9A 1C2,Etobicoke,4.0,0.07960741548527808
0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,M1R 4C2,Scarborough,2.5,0.0
0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,M6C 1B7,Wychwood,3.5,0.0059978189749182115
0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,M4M 1K3,Leslieville,2.5,0.003816793893129771
1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,M4E 2A9,Upper Beach,4.5,0.021810250817884406
1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,M5B 1R8,Downtown Core,3.5,0.46455834242093785
1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,M1W 3Y3,Scarborough,3.0,0.027808069792802616
